Project ID;Project Name;Scope; Type;Region;Country;State;"Total Credits 
Issued";Year
11043;"GS5658 VPA 36: ""Access to energy for local development and resilience building in Uganda""";Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;9.372;2022
11044;"GS5658 VPA 37: ""Access to energy for local development and resilience building in Uganda""";Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;3.690;2022
11046;GS1247 VPA 266 - Burkina Faso Safe Water;Household & Community;Clean Water;Sub-Saharan Africa;Burkina Faso;;5.273;2022
11047;GS1247 VPA 267 - Burkina Faso Safe Water;Household & Community;Clean Water;Sub-Saharan Africa;Burkina Faso;;3.890;2022
11048;GS1247 VPA 268 - Burkina Faso Safe Water;Household & Community;Clean Water;Sub-Saharan Africa;Burkina Faso;;1.600;2022
11049;GS1247 VPA 269 - Burkina Faso Safe Water;Household & Community;Clean Water;Sub-Saharan Africa;Burkina Faso;;827;2022
1105;ÇAY WEIR AND HYDROELECTRIC POWER PLANT;Renewable Energy;Hydropower;Western Asia;Türkiye;;17.066;2016
11068;Enlightening lives by propagating Household biogas projects in India;Household & Community;Biodigesters;Southern Asia;India;;156.029;2020
11070;GS1340 Efficient cookstoves in Burkina Faso – VPA-25 – Solidagro F3PA cookstoves in Passoré;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;17.045;2021
11071;GS1340 Efficient cookstoves in Burkina Faso – VPA-26 – Solidagro F3PA cookstoves in Passoré;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;15.413;2021
11072;GS1340 Efficient cookstoves in Burkina Faso – VPA-27 – Solidagro F3PA cookstoves in Passoré;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;9.134;2022
11073;GS1340 Efficient cookstoves in Burkina Faso – VPA-28 – Solidagro F3PA cookstoves in Passoré;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;824;2022
11074;GS1340 Efficient cookstoves in Burkina Faso - VPA-29 - Improved Cookstove F3PA project in Nahouri;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;12.426;2021
11075;Solar water filtration units for rural areas in coastal Bangladesh;Household & Community;Clean Water;Southern Asia;Bangladesh;;247.561;2022
1109;78.2 MW Dinar Wind Power Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;238.276;2015
11098;GS 10959 VPA01 Safe Water Project in Rwanda I;Household & Community;Clean Water;Sub-Saharan Africa;Rwanda;;90.275;2021
11133;GS10959 VPA02 Safe Water Project in Rwanda II;Household & Community;Clean Water;Sub-Saharan Africa;Rwanda;;90.722;2021
11134;GS10959 VPA03 Safe Water Project in Rwanda III;Household & Community;Clean Water;Sub-Saharan Africa;Rwanda;;92.201;2021
11135;GS10959 VPA04 Safe Water Project in Rwanda IV;Household & Community;Clean Water;Sub-Saharan Africa;Rwanda;;82.046;2022
11136;GS10959 VPA05 Safe Water Project in Rwanda V;Household & Community;Clean Water;Sub-Saharan Africa;Rwanda;;93.094;2021
11137;GS10959 VPA06 Safe Water Project in Rwanda VI;Household & Community;Clean Water;Sub-Saharan Africa;Rwanda;;80.191;2022
11140;Improved biomass cookstoves for returnees in Burundi;Household & Community;Cookstoves;Sub-Saharan Africa;Burundi;;978.690;2020
11145;TASC Clean Cooking PoA – VPA 1 (Zambia);Household & Community;Cookstoves;Sub-Saharan Africa;Zambia;;1.207.845;2020
11147;Energy Efficient Stoves Program - CPA1;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;70.588;2021
11148;Energy Efficient Stoves Program - CPA 2;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;68.573;2021
11149;Energy Efficient Stoves Program - CPA 3;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;68.023;2021
11150;GS10959 VPA07 Safe Water Project in Bangladesh I;Household & Community;Clean Water;Southern Asia;Bangladesh;;48.146;2021
11151;GS10959 VPA08 Safe Water Project in Bangladesh II;Household & Community;Clean Water;Southern Asia;Bangladesh;;45.805;2021
11152;GS10959 VPA09 Safe Water Project in Bangladesh III;Household & Community;Clean Water;Southern Asia;Bangladesh;;48.966;2021
11153;GS10959 VPA10 Safe Water Project in Bangladesh IV;Household & Community;Clean Water;Southern Asia;Bangladesh;;35.492;2022
11154;JOil Jatropha plantation in Ghana;Forestry & Land Use;Afforestation/Reforestation;Sub-Saharan Africa;Ghana;;18.752;2018
11155;GS5658 VPA 38: Fuel-efficient cookstoves for the resilience of rural communities in Burundi;Household & Community;Cookstoves;Sub-Saharan Africa;Burundi;;13.349;2021
11167;Taishan Geothermal Central Heating System;Renewable Energy;Geothermal;Eastern Asia;China;;421.414;2020
11169;Aqua Clara Safe Water Program;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;13.706;2022
1117;60MW Solar PV - Monte Plata;Renewable Energy;Solar - Centralized;Latin America and the Caribbean;Dominican Republic;;199.316;2016
11179;GS1247 VPA 306 - Togo Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Togo;;3.912;2022
11180;GS1247 VPA 307 - Togo Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Togo;;4.504;2022
11181;GS1247 VPA 308 - Togo Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Togo;;4.401;2022
11182;GS1247 VPA 309 - Togo Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Togo;;2.974;2022
11183;GS1247 VPA 310 - Togo Safe Water;Household & Community;Community Boreholes;Sub-Saharan Africa;Togo;;800;2023
11190;Household biogas plants in selected districts of Assam;Household & Community;Biodigesters;Southern Asia;India;;30.678;2020
11192;CPA 003 – BioLite HomeStove in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;48.489;2021
11193;CPA 008 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;82.298;2021
11194;CPA 009 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;90.570;2021
11195;CPA 041 – BioLite HomeStove in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;1.600;2021
11196;CPA 051 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;60.986;2021
11197;CPA 052 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;47.738;2021
11198;CPA 053 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;93.128;2021
11199;CPA 054 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;85.541;2021
11200;CPA 055 – Charcoal Stoves in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;50.171;2021
11202;BIM Wind Power;Renewable Energy;Wind;South-Eastern Asia;Viet Nam;;423.831;2021
11205;GS7591 VPA 46 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS11205);Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;91.024;2021
11207;Multi-Layer Household Water Filtration System in Kenya;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;1.024.984;2020
11209;Production and sale of efficient cookstoves in the urban areas of Maputo Province;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;91.830;2020
11211;Community Carbon Efficient Cooking Programme VPA-9;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;61.075;2022
11212;GS1247 VPA 311 Guatemala Improved Cookstoves Project;Household & Community;Cookstoves;Latin America and the Caribbean;Guatemala;;13.733;2020
11213;GS1247 VPA 312 Guatemala Improved Cookstoves Project;Household & Community;Cookstoves;Latin America and the Caribbean;Guatemala;;6.439;2022
11218;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA003;Household & Community;Cookstoves;Southern Asia;India;;92.577;2020
11222;Ganzhou Swine Farm Animal Manure Management System GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;709.594;2020
11227;BioLite Improved Cook stoves Programme - CPA 014 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;82.915;2021
11228;BioLite Improved Cook stoves Programme - CPA 015 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;80.008;2021
11229;BioLite Improved Cook stoves Programme - CPA 016 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;70.163;2021
11230;BioLite Improved Cook stoves Programme - CPA 017 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;72.137;2021
11231;BioLite Improved Cook stoves Programme - CPA 018 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;77.560;2021
11232;BioLite Improved Cook stoves Programme - CPA 019 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;68.246;2021
11233;BioLite Improved Cook stoves Programme - CPA 020 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;6.321;2021
11234;BioLite Improved Cook stoves Programme - CPA 021 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;6.079;2021
11235;BioLite Improved Cook stoves Programme - CPA 022 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;6.394;2021
11236;BioLite Improved Cook stoves Programme - CPA 028 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;66.417;2021
11237;Ia Bang 1 Wind Power;Renewable Energy;Wind;South-Eastern Asia;Viet Nam;;251.016;2021
11238;Ji'an Swine Farm Animal Manure Management System GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;647.966;2020
11239;Shangrao Swine Farm Animal Manure Management System GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;580.446;2020
1124;Native Hydraid Water Filtration in Kenya;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;69.874;2013
11246;Fair Climate Programme for Sustainable Household Energy (PoA) - Fair Climate Programme: Bachat project - Odisha India (VPA 1);Household & Community;Cookstoves;Southern Asia;India;;6.703;2022
11247;Fair Climate Programme for Sustainable Household Energy (PoA) - Fair Climate Programme: Project Exhale - Maharashtra India (VPA 4);Household & Community;Cookstoves;Southern Asia;India;;5.547;2021
11251;Thai Hoa Wind Power Project;Renewable Energy;Wind;South-Eastern Asia;Viet Nam;;278.059;2021
11255;Muyuan Nanyang Swine Farm Animal Waste Management System GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;778.651;2020
11256;Changdao Geothermal Central Heating System;Renewable Energy;Geothermal;Eastern Asia;China;;1.433.154;2020
11259;Improved Cookstove and Safe Water Programme – Nigeria – VPA 01;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;148.697;2021
11260;Improved Cookstove and Safe Water Programme – Nigeria – VPA 02;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;145.603;2021
11261;Improved Cookstove and Safe Water Programme – Nigeria – VPA 03;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;147.683;2021
11262;Improved Cookstove and Safe Water Programme – Nigeria – VPA 04;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;144.040;2021
11263;Improved Cookstove and Safe Water Programme – Nigeria – VPA 05;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;158.438;2021
11264;Improved Cookstove and Safe Water Programme – Nigeria – VPA 06;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;122.137;2021
11265;Improved Cookstove and Safe Water Programme – Nigeria – VPA 07;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;169.523;2021
11266;Improved Cookstove and Safe Water Programme – Nigeria – VPA 08;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;152.782;2021
11267;Improved Cookstove and Safe Water Programme – Nigeria – VPA 09;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;144.836;2021
11268;Improved Cookstove and Safe Water Programme – Nigeria – VPA 10;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;150.892;2021
11269;Improved Cookstove and Safe Water Programme – Nigeria – VPA 11;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;146.643;2021
11270;Improved Cookstove and Safe Water Programme – Nigeria – VPA 12;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;152.398;2021
11271;Improved Cookstove and Safe Water Programme – Nigeria – VPA 13;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;122.226;2021
11272;Improved Cookstove and Safe Water Programme – Nigeria – VPA 14;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;137.196;2021
11273;Improved Cookstove and Safe Water Programme – Nigeria – VPA 15;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;150.586;2021
11274;Improved Cookstove and Safe Water Programme – Nigeria – VPA 16;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;140.134;2021
11275;Improved Cookstove and Safe Water Programme – Nigeria – VPA 17;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;148.154;2021
11276;Improved Cookstove and Safe Water Programme – Nigeria – VPA 18;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;147.863;2021
11277;Improved Cookstove and Safe Water Programme – Nigeria – VPA 19;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;149.559;2021
11278;Improved Cookstove and Safe Water Programme – Nigeria – VPA 20;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;151.569;2021
11279;Improved Cookstove and Safe Water Programme – Nigeria – VPA 21;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;164.541;2021
1128;GS1127 SKG Sangha Biodigester PoA - Gulbarga Biodigester Project CPA1;Household & Community;Biodigesters;Southern Asia;India;;314.458;2014
11280;Improved Cookstove and Safe Water Programme – Nigeria – VPA 22;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;154.129;2021
11281;Improved Cookstove and Safe Water Programme – Nigeria – VPA 23;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;141.199;2021
11282;Improved Cookstove and Safe Water Programme – Nigeria – VPA 24;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;135.693;2021
11283;Improved Cookstove and Safe Water Programme – Nigeria – VPA 25;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;147.294;2021
11284;Improved Cookstove and Safe Water Programme – Nigeria – VPA 26;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;141.660;2021
11285;Improved Cookstove and Safe Water Programme – Nigeria – VPA 27;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;144.201;2021
11286;Improved Cookstove and Safe Water Programme – Nigeria – VPA 28;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;122.699;2021
11287;Improved Cookstove and Safe Water Programme – Nigeria – VPA 29;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;77.248;2021
11288;Improved Cookstove and Safe Water Programme – Nigeria – VPA 30;Household & Community;Clean Water;Sub-Saharan Africa;Nigeria;;142.830;2021
11289;Improved Cookstove and Safe Water Programme – Kenya – VPA 31;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;128.572;2021
11290;Improved Cookstove and Safe Water Programme – Kenya – VPA 32;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;139.757;2021
11291;Improved Cookstove and Safe Water Programme – Kenya – VPA 33;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;150.163;2021
11292;Improved Cookstove and Safe Water Programme – Kenya – VPA 34;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;156.619;2021
11293;Improved Cookstove and Safe Water Programme – Kenya – VPA 35;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;149.335;2021
11294;Improved Cookstove and Safe Water Programme – Kenya – VPA 36;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;155.314;2021
11295;Improved Cookstove and Safe Water Programme – Kenya – VPA 37;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;158.158;2021
11296;Improved Cookstove and Safe Water Programme – Kenya – VPA 38;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;156.212;2021
11297;Improved Cookstove and Safe Water Programme – Kenya – VPA 39;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;157.221;2021
11298;Improved Cookstove and Safe Water Programme – Kenya – VPA 40;Household & Community;Clean Water;Sub-Saharan Africa;Kenya;;148.427;2021
